ticker,title,description,content,source,published_at,url,category,combined_text,content_sentiment,content_ner,content_summary,sentiment_label,sentiment_score,sentiment_confidence,sentiment_prob_positive,sentiment_prob_negative,sentiment_prob_neutral,entities,entity_orgs,summary
AAPL,Tesla stock slips ahead of Musks trip to China with Trump trade delegation,"After a string of gains, Tesla stock slipped on Tuesday ahead of CEO Elon Musks trip to China with President Trump.","After a string of gains, Tesla stock slipped on Tuesday ahead of CEO Elon Musks trip to China with President Trump.",Yahoo,2026-05-12 15:20:48+00:00,https://finnhub.io/api/news?id=8d41aa91bcc81ec994135b56e2ebf1eb229319d347ec57838c73abffd0b714bc,company,"Tesla stock slips ahead of Musks trip to China with Trump trade delegation. Tesla stock slips ahead of Musks trip to China with Trump trade delegation. After a string of gains, Tesla stock slipped on Tuesday ahead of CEO Elon Musks trip to China with President Trump.","Tesla stock slips ahead of Musks trip to China with Trump trade delegation. Tesla stock slips ahead of Musks trip to China with Trump trade delegation. After a string of gains, Tesla stock slipped on Tuesday ahead of CEO Elon Musks trip to China with President Trump.","Tesla stock slips ahead of Musks trip to China with Trump trade delegation. Tesla stock slips ahead of Musks trip to China with Trump trade delegation. After a string of gains, Tesla stock slipped on Tuesday ahead of CEO Elon Musks trip to China with President Trump.","After a string of gains, Tesla stock slipped on Tuesday ahead of CEO Elon Musks trip to China with President Trump.",negative,-0.9634,0.9725,0.0091,0.9725,0.0183,"[{'text': 'China', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 41, 'end': 46}, {'text': 'Trump', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 52, 'end': 57}, {'text': 'Tesla', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 177, 'end': 182}, {'text': 'Tuesday', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 200, 'end': 207}, {'text': 'Elon Musks', 'label': 'PERSON', 'label_desc': 'Person', 'start': 221, 'end': 231}, {'text': 'Trump', 'label': 'PERSON', 'label_desc': 'Person', 'start': 261, 'end': 266}]","Trump, Tesla",
AAPL,Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit,Tesla CEO Elon Musk will be among a group of business leaders joining President Donald Trumps state visit to China.,Tesla CEO Elon Musk will be among a group of business leaders joining President Donald Trumps state visit to China.,Yahoo,2026-05-12 14:41:27+00:00,https://finnhub.io/api/news?id=aa295e65167835eaf5900e733c928df239474f4b2f55a636971abebe6910a7b4,company,Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit. Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit. Tesla CEO Elon Musk will be among a group of business leaders joining President Donald Trumps state visit to China.,Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit. Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit. Tesla CEO Elon Musk will be among a group of business leaders joining President Donald Trumps state visit to China.,Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit. Heres What Elon Musk Could Discuss In China As He Joins Trumps State Visit. Tesla CEO Elon Musk will be among a group of business leaders joining President Donald Trumps state visit to China.,Tesla CEO Elon Musk will be among a group of business leaders joining President Donald Trumps state visit to China.,neutral,0.0125,0.9483,0.0321,0.0196,0.9483,"[{'text': 'China', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 38, 'end': 43}, {'text': 'Elon Musk', 'label': 'PERSON', 'label_desc': 'Person', 'start': 162, 'end': 171}, {'text': 'Donald Trumps', 'label': 'PERSON', 'label_desc': 'Person', 'start': 232, 'end': 245}]",,
AAPL,"The fast food stocks benefitting from value, premium offerings","Fast food companies reported strong first quarter earnings, their respective chief executives emphasizing the value being offered to consumers amid rising food costs, oil CLF, BZF and gas prices RBF, and overall costs of living. Yahoo Finance Executive Editor Brian Sozzi brings on Senior Reporters Brooke DiPalma and Ines Ferré and B. Riley Wealth chief market strategist Art Hogan to talk more about the performance of fast food stocks.","Fast food companies reported strong first quarter earnings, their respective chief executives emphasizing the value being offered to consumers amid rising food costs, oil CLF, BZF and gas prices RBF, and overall costs of living. Yahoo Finance Executive Editor Brian Sozzi brings on Senior Reporters Brooke DiPalma and Ines Ferré and B. Riley Wealth chief market strategist Art Hogan to talk more about the performance of fast food stocks.",Yahoo,2026-05-12 14:41:17+00:00,https://finnhub.io/api/news?id=37178f7ed0d41caa1f7bae37ad602709f5243d8516766ebcf4a599e6e0abb9c7,company,"The fast food stocks benefitting from value, premium offerings. The fast food stocks benefitting from value, premium offerings. Fast food companies reported strong first quarter earnings, their respective chief executives emphasizing the value being offered to consumers amid rising food costs, oil CLF, BZF and gas prices RBF, and overall costs of living. Yahoo Finance Executive Editor Brian Sozzi brings on Senior Reporters Brooke DiPalma and Ines Ferré and B. Riley Wealth chief market strategist Art Hogan to talk more about the performance of fast food stocks.","The fast food stocks benefitting from value, premium offerings. The fast food stocks benefitting from value, premium offerings. Fast food companies reported strong first quarter earnings, their respective chief executives emphasizing the value being offered to consumers amid rising food costs, oil CLF, BZF and gas prices RBF, and overall costs of living. Yahoo Finance Executive Editor Brian Sozzi brings on Senior Reporters Brooke DiPalma and Ines Ferr and B. Riley Wealth chief market strategist Art Hogan to talk more about the performance of fast food stocks.","The fast food stocks benefitting from value, premium offerings. The fast food stocks benefitting from value, premium offerings. Fast food companies reported strong first quarter earnings, their respective chief executives emphasizing the value being offered to consumers amid rising food costs, oil CLF, BZF and gas prices RBF, and overall costs of living. Yahoo Finance Executive Editor Brian Sozzi brings on Senior Reporters Brooke DiPalma and Ines Ferré and B. Riley Wealth chief market strategist Art Hogan to talk more about the performance of fast food stocks.","Fast food companies reported strong first quarter earnings, their respective chief executives emphasizing the value being offered to consumers amid rising food costs, oil CLF, BZF and gas prices RBF, and overall costs of living. Yahoo Finance Executive Editor Brian Sozzi brings on Senior Reporters Brooke DiPalma and Ines Ferré and B. Riley Wealth chief market strategist Art Hogan to talk more about the performance of fast food stocks.",positive,0.635,0.6574,0.6574,0.0224,0.3203,"[{'text': 'first quarter', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 164, 'end': 177}, {'text': 'BZF', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 304, 'end': 307}, {'text': 'RBF', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 323, 'end': 326}, {'text': 'Yahoo Finance', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 357, 'end': 370}, {'text': 'Brian Sozzi', 'label': 'PERSON', 'label_desc': 'Person', 'start': 388, 'end': 399}, {'text': 'Brooke DiPalma', 'label': 'PERSON', 'label_desc': 'Person', 'start': 427, 'end': 441}, {'text': 'Ines Ferré', 'label': 'PERSON', 'label_desc': 'Person', 'start': 446, 'end': 456}, {'text': 'B. Riley Wealth', 'label': 'PERSON', 'label_desc': 'Person', 'start': 461, 'end': 476}, {'text': 'Art Hogan', 'label': 'PERSON', 'label_desc': 'Person', 'start': 501, 'end': 510}]","BZF, RBF, Yahoo Finance",
AAPL,Jim Cramer Said Smell AI Stocks Heard Sell,"Jim Cramer said he could 34smell the reversal day.34 Unfortunately, he was right this time.","Jim Cramer said he could 34smell the reversal day.34 Unfortunately, he was right this time.",Benzinga,2026-05-12 14:20:30+00:00,https://finnhub.io/api/news?id=0afe89a5a5d7f223399a83d6d2ea1c6019c1425b04faf5ae545420b9b5a24de6,company,"Jim Cramer Said Smell AI Stocks Heard Sell. Jim Cramer Said Smell AI Stocks Heard Sell. Jim Cramer said he could 34smell the reversal day.34 Unfortunately, he was right this time.","Jim Cramer Said Smell AI Stocks Heard Sell. Jim Cramer Said Smell AI Stocks Heard Sell. Jim Cramer said he could 34smell the reversal day.34 Unfortunately, he was right this time.","Jim Cramer Said Smell AI Stocks Heard Sell. Jim Cramer Said Smell AI Stocks Heard Sell. Jim Cramer said he could 34smell the reversal day.34 Unfortunately, he was right this time.","Jim Cramer said he could 34smell the reversal day.34 Unfortunately, he was right this time.",neutral,0.014,0.8829,0.0655,0.0515,0.8829,"[{'text': 'Jim Cramer', 'label': 'PERSON', 'label_desc': 'Person', 'start': 0, 'end': 10}, {'text': 'AI Stocks Heard Sell', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 22, 'end': 42}]",AI Stocks Heard Sell,
AAPL,Intel Rally Faces Reality Check After Triple-Digit Surge,Bank of America says optimism around a potential Apple foundry deal may be outpacing execution reality.,Bank of America says optimism around a potential Apple foundry deal may be outpacing execution reality.,Yahoo,2026-05-12 14:06:29+00:00,https://finnhub.io/api/news?id=759014bb8cc43adabe6af38e9956bb3f9327c366a6e3147aba1ca456fd76d0b7,company,Intel Rally Faces Reality Check After Triple-Digit Surge. Intel Rally Faces Reality Check After Triple-Digit Surge. Bank of America says optimism around a potential Apple foundry deal may be outpacing execution reality.,Intel Rally Faces Reality Check After Triple-Digit Surge. Intel Rally Faces Reality Check After Triple-Digit Surge. Bank of America says optimism around a potential Apple foundry deal may be outpacing execution reality.,Intel Rally Faces Reality Check After Triple-Digit Surge. Intel Rally Faces Reality Check After Triple-Digit Surge. Bank of America says optimism around a potential Apple foundry deal may be outpacing execution reality.,Bank of America says optimism around a potential Apple foundry deal may be outpacing execution reality.,positive,0.5681,0.7435,0.7435,0.1753,0.0812,"[{'text': 'Intel Rally Faces Reality Check After Triple-Digit Surge', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 56}, {'text': 'Bank of America', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 116, 'end': 131}, {'text': 'Apple', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 165, 'end': 170}]","Intel Rally Faces Reality Check After Triple-Digit Surge, Bank of America, Apple",
AAPL,"SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom",A political curveball from Seoul wiped out doubledigit gains in memory stocks and unleashed a global chip rout in minutes.,A political curveball from Seoul wiped out doubledigit gains in memory stocks and unleashed a global chip rout in minutes.,Benzinga,2026-05-12 13:57:48+00:00,https://finnhub.io/api/news?id=039590f8d5e71c4e5b8dfbbdf36a7287ea21caf34ada7c053b52e347f663b568,company,"SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom. SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom. A political curveball from Seoul wiped out doubledigit gains in memory stocks and unleashed a global chip rout in minutes.","SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom. SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom. A political curveball from Seoul wiped out doubledigit gains in memory stocks and unleashed a global chip rout in minutes.","SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom. SanDisk, Micron Stocks Plummet As Korea Shockwave Batters The Great Memory Boom. A political curveball from Seoul wiped out doubledigit gains in memory stocks and unleashed a global chip rout in minutes.",A political curveball from Seoul wiped out doubledigit gains in memory stocks and unleashed a global chip rout in minutes.,negative,-0.9573,0.9665,0.0092,0.9665,0.0243,"[{'text': 'SanDisk', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 7}, {'text': 'Micron Stocks Plummet', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 9, 'end': 30}, {'text': 'Seoul', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 189, 'end': 194}]","SanDisk, Micron Stocks Plummet",
AAPL,"BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely","Premium monitors, home projectors and smart classrooms power growth as BenQ lays groundwork for a 1,2001,300 crore CY2027 target.","BenQ India, the local arm of Taiwans Qisda Corporation, is on track to cross 1,000 crore in revenue in calendar year 2026 CY2026, a milestone that would mark its strongest growth phase ias the comp 4947 chars",BusinessLine,2026-05-12 13:11:17+00:00,https://www.thehindubusinessline.com/news/benq-india-eyes-1000-crore-revenue-in-cy2026-10-price-hike-likely/article70967317.ece,,"BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely. BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely. BenQ India, the local arm of Taiwans Qisda Corporation, is on track to cross 1,000 crore in revenue in calendar year 2026 CY2026, a milestone that would mark its strongest growth phase ias the comp 4947 chars","BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely. BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely. BenQ India, the local arm of Taiwans Qisda Corporation, is on track to cross 1,000 crore in revenue in calendar year 2026 CY2026, a milestone that would mark its strongest growth phase ias the comp 4947 chars","BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely. BenQ India Eyes 1,000 crore revenue in CY2026 10% price hike likely. BenQ India, the local arm of Taiwans Qisda Corporation, is on track to cross 1,000 crore in revenue in calendar year 2026 CY2026, a milestone that would mark its strongest growth phase ias the comp 4947 chars","BenQ India, the local arm of Taiwans Qisda Corporation, is on track to cross 1,000 crore in revenue in calendar year 2026 CY2026, a milestone that would mark its strongest growth phase ias the comp 4947 chars",positive,0.9183,0.9373,0.9373,0.019,0.0437,"[{'text': 'BenQ India Eyes', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 15}, {'text': 'CY2026', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 39, 'end': 45}, {'text': '10%', 'label': 'PERCENT', 'label_desc': 'Percentage', 'start': 46, 'end': 49}, {'text': 'India', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 143, 'end': 148}, {'text': 'Taiwans Qisda Corporation', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 167, 'end': 192}, {'text': 'year 2026', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 250, 'end': 259}, {'text': 'CY2026', 'label': 'PRODUCT', 'label_desc': 'Product / Service', 'start': 260, 'end': 266}, {'text': '4947', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 336, 'end': 340}]","BenQ India Eyes, Taiwans Qisda Corporation",
AAPL,Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million,Bitdeer reported a 372% year-over-year increase in bitcoin production for April while its AI cloud annualized recurring revenue jumped 60% month over month.,"Bitdeer NASDAQ BTDR said on Tuesday that it mined 783 bitcoin in April 2026, a 372% increase from 166 bitcoin a year earlier. The company also reported that its AI cloud annualized recurring reven 2411 chars",Blockspace.media,2026-05-12 13:05:27+00:00,https://blockspace.media/insight/bitdeer-mined-783-bitcoin-in-april-as-ai-cloud-arr-rose-to-69-million/,,"Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million. Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million. Bitdeer NASDAQ BTDR said on Tuesday that it mined 783 bitcoin in April 2026, a 372% increase from 166 bitcoin a year earlier. The company also reported that its AI cloud annualized recurring reven 2411 chars","Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million. Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million. Bitdeer NASDAQ BTDR said on Tuesday that it mined 783 bitcoin in April 2026, a 372% increase from 166 bitcoin a year earlier. The company also reported that its AI cloud annualized recurring reven 2411 chars","Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million. Bitdeer mined 783 bitcoin in April as AI cloud ARR rose to $69 million. Bitdeer NASDAQ BTDR said on Tuesday that it mined 783 bitcoin in April 2026, a 372% increase from 166 bitcoin a year earlier. The company also reported that its AI cloud annualized recurring reven 2411 chars","Bitdeer NASDAQ BTDR said on Tuesday that it mined 783 bitcoin in April 2026, a 372% increase from 166 bitcoin a year earlier. The company also reported that its AI cloud annualized recurring reven 2411 chars",positive,0.9258,0.9435,0.9435,0.0178,0.0387,"[{'text': 'April', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 29, 'end': 34}, {'text': 'AI', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 38, 'end': 40}, {'text': 'ARR', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 47, 'end': 50}, {'text': '$69 million', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 59, 'end': 70}, {'text': 'Bitdeer NASDAQ', 'label': 'PERSON', 'label_desc': 'Person', 'start': 144, 'end': 158}, {'text': 'Tuesday', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 172, 'end': 179}, {'text': 'April 2026', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 209, 'end': 219}, {'text': '372%', 'label': 'PERCENT', 'label_desc': 'Percentage', 'start': 223, 'end': 227}, {'text': 'a year earlier', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 254, 'end': 268}]","AI, ARR",
AAPL,South Africa Jobless Rate Rises Before Iran War Fallout Hits,"South Africas unemployment rate rose more than expected in the first quarter as job losses in sectors including construction and community services weakened the labor market, even as the full impact of the Iran war is yet to filter through.","Bloomberg South Africas unemployment rate rose more than expected in the first quarter as job losses in sectors including construction and community services weakened the labor market, even as the 4852 chars",Financial Post,2026-05-12 12:46:33+00:00,https://financialpost.com/pmn/business-pmn/south-africa-jobless-rate-rises-before-iran-war-fallout-hits,,"South Africa Jobless Rate Rises Before Iran War Fallout Hits. South Africa Jobless Rate Rises Before Iran War Fallout Hits. Bloomberg South Africas unemployment rate rose more than expected in the first quarter as job losses in sectors including construction and community services weakened the labor market, even as the 4852 chars","South Africa Jobless Rate Rises Before Iran War Fallout Hits. South Africa Jobless Rate Rises Before Iran War Fallout Hits. Bloomberg South Africas unemployment rate rose more than expected in the first quarter as job losses in sectors including construction and community services weakened the labor market, even as the 4852 chars","South Africa Jobless Rate Rises Before Iran War Fallout Hits. South Africa Jobless Rate Rises Before Iran War Fallout Hits. Bloomberg South Africas unemployment rate rose more than expected in the first quarter as job losses in sectors including construction and community services weakened the labor market, even as the 4852 chars","Bloomberg South Africas unemployment rate rose more than expected in the first quarter as job losses in sectors including construction and community services weakened the labor market, even as the 4852 chars",positive,0.3107,0.6459,0.6459,0.3351,0.019,"[{'text': 'South Africa Jobless Rate', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 25}, {'text': 'Iran War Fallout Hits', 'label': 'EVENT', 'label_desc': 'Event', 'start': 39, 'end': 60}, {'text': 'Bloomberg South Africas', 'label': 'PERSON', 'label_desc': 'Person', 'start': 124, 'end': 147}, {'text': 'the first quarter', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 193, 'end': 210}, {'text': '4852', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 321, 'end': 325}]",South Africa Jobless Rate,
AAPL,Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense,"Google said Monday that it had disrupted a criminal groups attempt to use artificial intelligence to exploit another companys previously unknown digital vulnerability, adding to heightened worries across government and private industry about AIs ris...","Google said Monday that it had disrupted a criminal groups attempt to use artificial intelligence to exploit another companys previously unknown digital vulnerability, adding to heightened worries 5337 chars",Abcnews.com,2026-05-12 12:13:19+00:00,https://abcnews.com/Business/wireStory/google-disrupts-hackers-ai-exploit-unknown-weakness-companys-132845519,,"Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense. Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense. Google said Monday that it had disrupted a criminal groups attempt to use artificial intelligence to exploit another companys previously unknown digital vulnerability, adding to heightened worries 5337 chars","Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense. Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense. Google said Monday that it had disrupted a criminal groups attempt to use artificial intelligence to exploit another companys previously unknown digital vulnerability, adding to heightened worries 5337 chars","Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense. Google disrupts hackers using AI to exploit an unknown weakness in a companys digital defense. Google said Monday that it had disrupted a criminal groups attempt to use artificial intelligence to exploit another companys previously unknown digital vulnerability, adding to heightened worries 5337 chars","Google said Monday that it had disrupted a criminal groups attempt to use artificial intelligence to exploit another companys previously unknown digital vulnerability, adding to heightened worries 5337 chars",negative,-0.8991,0.9235,0.0244,0.9235,0.0522,"[{'text': 'Google', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 6}, {'text': 'AI', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 30, 'end': 32}, {'text': 'Monday', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 202, 'end': 208}]","Google, AI",
AAPL,"Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise","Circle just beat earnings and raised fresh capital for its new Arc blockchain, while Michael Saylor explained how and why hed sell Bitcoin.",Morning Minute is a daily newsletter written by Tyler Warner. The analysis and opinions expressed are his own and do not necessarily reflect those of Decrypt. And check out our new daily news show co 9231 chars,Decrypt,2026-05-12 11:55:03+00:00,https://decrypt.co/367530/morning-minute-circle-stock-soars-after-q1-beat-222m-arc-raise,,"Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise. Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise. Morning Minute is a daily newsletter written by Tyler Warner. The analysis and opinions expressed are his own and do not necessarily reflect those of Decrypt. And check out our new daily news show co 9231 chars","Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise. Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise. Morning Minute is a daily newsletter written by Tyler Warner. The analysis and opinions expressed are his own and do not necessarily reflect those of Decrypt. And check out our new daily news show co 9231 chars","Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise. Morning Minute Circle Stock Soars After Q1 Beat, $222M Arc Raise. Morning Minute is a daily newsletter written by Tyler Warner. The analysis and opinions expressed are his own and do not necessarily reflect those of Decrypt. And check out our new daily news show co 9231 chars",Morning Minute is a daily newsletter written by Tyler Warner. The analysis and opinions expressed are his own and do not necessarily reflect those of Decrypt. And check out our new daily news show co 9231 chars,neutral,0.006,0.9499,0.028,0.0221,0.9499,"[{'text': 'Q1 Beat', 'label': 'PERSON', 'label_desc': 'Person', 'start': 40, 'end': 47}, {'text': '222', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 50, 'end': 53}, {'text': 'daily', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 152, 'end': 157}, {'text': 'Tyler Warner', 'label': 'PERSON', 'label_desc': 'Person', 'start': 180, 'end': 192}, {'text': 'Decrypt', 'label': 'PERSON', 'label_desc': 'Person', 'start': 282, 'end': 289}, {'text': '9231', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 332, 'end': 336}]",,
AAPL,Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider,"Global Baseband Processor Market Size, Share, Revenue Trends Segmentation, By Type, Application, Technology, Processor Type, and Region Forecast 2035...","Austin, May 12, 2026 GLOBE NEWSWIRE -- Baseband Processor Market Size amp Growth Insights According to the SNS Insider,The Baseband Processor Marketwas valued at USD 18.27 Billion in 2025 and i 8607 chars",GlobeNewswire,2026-05-12 11:30:00+00:00,https://www.globenewswire.com/news-release/2026/05/12/3292723/0/en/Baseband-Processor-Market-Size-to-Hit-USD-33-26-Billion-by-2035-Research-by-SNS-Insider.html,,"Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider. Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider. Austin, May 12, 2026 GLOBE NEWSWIRE -- Baseband Processor Market Size amp Growth Insights According to the SNS Insider,The Baseband Processor Marketwas valued at USD 18.27 Billion in 2025 and i 8607 chars","Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider. Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider. Austin, May 12, 2026 GLOBE NEWSWIRE -- Baseband Processor Market Size amp Growth Insights According to the SNS Insider,The Baseband Processor Marketwas valued at USD 18.27 Billion in 2025 and i 8607 chars","Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider. Baseband Processor Market Size to Hit USD 33.26 Billion by 2035 Research by SNS Insider. Austin, May 12, 2026 GLOBE NEWSWIRE -- Baseband Processor Market Size amp Growth Insights According to the SNS Insider,The Baseband Processor Marketwas valued at USD 18.27 Billion in 2025 and i 8607 chars","Austin, May 12, 2026 GLOBE NEWSWIRE -- Baseband Processor Market Size amp Growth Insights According to the SNS Insider,The Baseband Processor Marketwas valued at USD 18.27 Billion in 2025 and i 8607 chars",neutral,0.2196,0.757,0.2313,0.0117,0.757,"[{'text': 'Baseband Processor Market Size', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 30}, {'text': 'Austin', 'label': 'PERSON', 'label_desc': 'Person', 'start': 178, 'end': 184}, {'text': 'May 12', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 186, 'end': 192}, {'text': '2026', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 194, 'end': 198}, {'text': 'GLOBE NEWSWIRE --', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 199, 'end': 216}, {'text': 'the SNS Insider', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 281, 'end': 296}, {'text': 'The Baseband Processor Marketwas', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 297, 'end': 329}, {'text': 'USD 18.27 Billion', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 340, 'end': 357}, {'text': '2025', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 361, 'end': 365}, {'text': '8607', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 372, 'end': 376}]","Baseband Processor Market Size, GLOBE NEWSWIRE --, the SNS Insider, The Baseband Processor Marketwas",
AAPL,Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL,"Actively managed strategy targets high monthly income with Nasdaq equity upside exposure NEW YORK, May 12, 2026 PRNewswire -- Infrastructure Capital Advisors, LLC Infrastructure Capital, a leading provider of investment management solutions designed to me","QVOL is designed to deliver an attractive income stream through a disciplined options-writing strategy, while maintaining the potential for capital appreciation through selective equity positioning. 11949 chars",PRNewswire,2026-05-12 10:30:00+00:00,https://www.prnewswire.com/news-releases/infrastructure-capital-advisors-partners-with-nasdaq-to-launch-its-first-nasdaq-etf-infrastructure-capital-nasdaq-option-income-etf-qvol-302769129.html,,"Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL. Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL. QVOL is designed to deliver an attractive income stream through a disciplined options-writing strategy, while maintaining the potential for capital appreciation through selective equity positioning. 11949 chars","Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL. Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL. QVOL is designed to deliver an attractive income stream through a disciplined options-writing strategy, while maintaining the potential for capital appreciation through selective equity positioning. 11949 chars","Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL. Infrastructure Capital Advisors Partners with Nasdaq to Launch its First Nasdaq ETF Infrastructure Capital Nasdaq Option Income ETF QVOL. QVOL is designed to deliver an attractive income stream through a disciplined options-writing strategy, while maintaining the potential for capital appreciation through selective equity positioning. 11949 chars","QVOL is designed to deliver an attractive income stream through a disciplined options-writing strategy, while maintaining the potential for capital appreciation through selective equity positioning. 11949 chars",positive,0.6937,0.7008,0.7008,0.0071,0.2922,"[{'text': 'Infrastructure Capital Advisors Partners', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 40}, {'text': 'QVOL', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 276, 'end': 280}, {'text': '11949', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 475, 'end': 480}]","Infrastructure Capital Advisors Partners, QVOL",
